transaction_id,transaction_datetime,date,year,month,day,dow,is_weekend,city,store_id,channel,size,variant,topping,payment_method,weather,temperature_c,quantity,list_price_idr,promo_code,discount_pct,unit_price_after_discount,delivery_fee_idr,gross_revenue_idr,rating
TX000437,2024-01-08 15:57:52,2024-01-08,2024,1,8,Monday,False,Medan,MDN-02,Takeaway,Regular,LessSugar,None,Cash,Sunny,34.0,2,22400.0,,0.0,22400.0,0,44800.0,
TX000972,2024-01-08 17:28:53,2024-01-08,2024,1,8,Monday,False,Surabaya,SBY-01,Dine-in,Regular,Original,ExtraAvocado,Cash,Sunny,36.6,3,27700.0,,0.0,27700.0,0,83100.0,
TX009917,2024-01-08 17:37:19,2024-01-08,2024,1,8,Monday,False,Jakarta,JKT-06,Dine-in,Large,Original,None,Cash,Rain,30.7,1,27300.0,,0.0,27300.0,0,27300.0,
TX002250,2024-01-08 19:01:04,2024-01-08,2024,1,8,Monday,False,Jakarta,JKT-02,Dine-in,Regular,Original,None,QRIS,Rain,31.4,2,23100.0,RAINY15,0.15,19600.0,0,39200.0,5.0
TX007889,2024-01-08 19:27:13,2024-01-08,2024,1,8,Monday,False,Surabaya,SBY-04,Dine-in,Regular,Durian,ExtraAvocado,ShopeePay,Rain,30.5,1,33800.0,,0.0,33800.0,0,33800.0,4.0
TX005952,2024-01-08 19:51:49,2024-01-08,2024,1,8,Monday,False,Bandung,BDG-05,Dine-in,Small,Original,ExtraAvocado,QRIS,Sunny,24.1,3,23000.0,,0.0,23000.0,0,69000.0,4.6
TX009622,2024-01-08 21:25:57,2024-01-08,2024,1,8,Monday,False,Surabaya,SBY-06,Takeaway,Large,Original,None,QRIS,Cloudy,31.9,1,26800.0,,0.0,26800.0,0,26800.0,4.6
TX004289,2024-01-09 09:35:43,2024-01-09,2024,1,9,Tuesday,False,Denpasar,DPS-01,Takeaway,Regular,Special,ExtraJackfruit,QRIS,Rain,28.5,2,31000.0,,0.0,31000.0,0,62000.0,
TX004636,2024-01-09 11:16:21,2024-01-09,2024,1,9,Tuesday,False,Jakarta,JKT-06,Takeaway,Regular,Original,None,Cash,Rain,33.1,3,23100.0,,0.0,23100.0,0,69300.0,
TX008935,2024-01-09 11:29:40,2024-01-09,2024,1,9,Tuesday,False,Jakarta,JKT-02,Takeaway,Small,Durian,CheeseFoam,Cash,Cloudy,28.9,1,30200.0,,0.0,30200.0,0,30200.0,
TX007499,2024-01-09 12:29:32,2024-01-09,2024,1,9,Tuesday,False,Surabaya,SBY-03,Takeaway,Small,Special,None,Cash,Sunny,37.3,1,20600.0,APP5,0.05,19600.0,0,19600.0,5.0
TX007986,2024-01-09 14:15:22,2024-01-09,2024,1,9,Tuesday,False,Medan,MDN-03,Dine-in,Small,Original,None,QRIS,Sunny,28.7,1,18400.0,,0.0,18400.0,0,18400.0,4.6
TX004279,2024-01-09 14:36:41,2024-01-09,2024,1,9,Tuesday,False,Jakarta,JKT-09,Online-App,Large,Original,None,ShopeePay,Cloudy,31.0,2,27300.0,,0.0,27300.0,10000,64600.0,
TX001343,2024-01-09 15:06:54,2024-01-09,2024,1,9,Tuesday,False,Bandung,BDG-02,Takeaway,Small,Original,ExtraAvocado,QRIS,Sunny,26.2,2,23000.0,,0.0,23000.0,0,46000.0,4.3
TX004192,2024-01-09 15:08:50,2024-01-09,2024,1,9,Tuesday,False,Medan,MDN-03,Takeaway,Small,Original,ExtraCoconut,QRIS,Rain,32.2,1,22400.0,,0.0,22400.0,0,22400.0,4.6
TX000145,2024-01-09 15:24:46,2024-01-09,2024,1,9,Tuesday,False,Jakarta,JKT-03,Delivery,Small,Original,None,QRIS,Sunny,34.1,1,18900.0,,0.0,18900.0,10000,28900.0,
TX008711,2024-01-09 15:49:17,2024-01-09,2024,1,9,Tuesday,False,Surabaya,SBY-04,Delivery,Large,Special,None,QRIS,Rain,32.8,1,29900.0,,0.0,29900.0,12000,41900.0,
TX009654,2024-01-09 16:00:39,2024-01-09,2024,1,9,Tuesday,False,Denpasar,DPS-02,Dine-in,Regular,Original,None,QRIS,Rain,27.8,1,23800.0,,0.0,23800.0,0,23800.0,4.6
TX004777,2024-01-09 16:17:34,2024-01-09,2024,1,9,Tuesday,False,Jakarta,JKT-04,Dine-in,Small,Special,None,GoPay,Rain,28.4,1,21000.0,,0.0,21000.0,0,21000.0,4.4
TX001493,2024-01-09 17:42:36,2024-01-09,2024,1,9,Tuesday,False,Denpasar,DPS-02,Online-App,Regular,Original,None,OVO,Sunny,33.6,1,23800.0,,0.0,23800.0,10000,33800.0,
TX004284,2024-01-09 18:03:32,2024-01-09,2024,1,9,Tuesday,False,Bandung,BDG-02,Dine-in,Regular,Original,None,GoPay,Rain,22.5,3,22000.0,,0.0,22000.0,0,66000.0,4.9
TX009770,2024-01-09 18:05:20,2024-01-09,2024,1,9,Tuesday,False,Jakarta,JKT-06,Dine-in,Regular,Original,ExtraJackfruit,ShopeePay,Cloudy,32.5,1,27100.0,,0.0,27100.0,0,27100.0,
TX003584,2024-01-09 18:48:33,2024-01-09,2024,1,9,Tuesday,False,Jakarta,JKT-09,Dine-in,Small,Special,None,QRIS,Cloudy,26.7,2,21000.0,,0.0,21000.0,0,42000.0,
TX005502,2024-01-09 21:13:53,2024-01-09,2024,1,9,Tuesday,False,Jakarta,JKT-01,Dine-in,Regular,Special,None,Cash,Rain,26.3,3,26200.0,,0.0,26200.0,0,78600.0,
TX000222,2024-01-10 11:10:46,2024-01-10,2024,1,10,Wednesday,False,Surabaya,SBY-02,Dine-in,Regular,LessSugar,None,GoPay,Sunny,36.9,1,22700.0,,0.0,22700.0,0,22700.0,
TX006484,2024-01-10 11:18:43,2024-01-10,2024,1,10,Wednesday,False,Bandung,BDG-02,Online-App,Small,Original,ExtraCoconut,Debit,Rain,20.9,3,22000.0,,0.0,22000.0,10000,76000.0,
TX009186,2024-01-10 11:55:41,2024-01-10,2024,1,10,Wednesday,False,Medan,MDN-02,Dine-in,Regular,Special,None,ShopeePay,Sunny,30.0,1,25500.0,,0.0,25500.0,0,25500.0,3.9
TX003147,2024-01-10 11:57:31,2024-01-10,2024,1,10,Wednesday,False,Bandung,BDG-05,Delivery,Regular,LessSugar,CheeseFoam,Credit,Sunny,23.0,1,28000.0,,0.0,28000.0,8000,36000.0,
TX006605,2024-01-10 12:28:23,2024-01-10,2024,1,10,Wednesday,False,Surabaya,SBY-02,Delivery,Large,Original,None,GoPay,Rain,33.4,1,26800.0,,0.0,26800.0,12000,38800.0,
TX000491,2024-01-10 12:35:21,2024-01-10,2024,1,10,Wednesday,False,Jakarta,JKT-10,Dine-in,Regular,Special,None,Debit,Sunny,35.3,1,26200.0,,0.0,26200.0,0,26200.0,5.0
TX002767,2024-01-10 13:28:17,2024-01-10,2024,1,10,Wednesday,False,Jakarta,JKT-01,Online-App,Regular,LessSugar,ExtraAvocado,QRIS,Sunny,31.8,1,28100.0,,0.0,28100.0,12000,40100.0,
TX001959,2024-01-10 13:29:54,2024-01-10,2024,1,10,Wednesday,False,Denpasar,DPS-02,Takeaway,Large,Original,None,Cash,Rain,31.8,2,28100.0,,0.0,28100.0,0,56200.0,4.5
TX008222,2024-01-10 13:42:27,2024-01-10,2024,1,10,Wednesday,False,Denpasar,DPS-02,Takeaway,Regular,Special,ExtraJackfruit,QRIS,Sunny,29.3,2,31000.0,,0.0,31000.0,0,62000.0,4.4
TX004849,2024-01-10 14:30:19,2024-01-10,2024,1,10,Wednesday,False,Jakarta,JKT-08,Delivery,Small,Original,ExtraCoconut,Cash,Sunny,29.7,3,22900.0,B2G1,0.33,15300.0,10000,55900.0,
TX008442,2024-01-10 14:33:19,2024-01-10,2024,1,10,Wednesday,False,Bandung,BDG-04,Delivery,Regular,Original,None,QRIS,Sunny,22.1,1,22000.0,,0.0,22000.0,8000,30000.0,
TX005549,2024-01-10 15:00:54,2024-01-10,2024,1,10,Wednesday,False,Surabaya,SBY-05,Takeaway,Large,Original,None,QRIS,Sunny,37.6,1,26800.0,,0.0,26800.0,0,26800.0,3.7
TX002254,2024-01-10 16:00:58,2024-01-10,2024,1,10,Wednesday,False,Jakarta,JKT-07,Dine-in,Small,Original,ExtraJackfruit,Credit,Cloudy,29.4,1,22900.0,,0.0,22900.0,0,22900.0,
TX003417,2024-01-10 16:07:34,2024-01-10,2024,1,10,Wednesday,False,Bandung,BDG-04,Takeaway,Regular,Original,ExtraJackfruit,Cash,Rain,22.4,2,26000.0,,0.0,26000.0,0,52000.0,3.8
TX004061,2024-01-10 16:57:36,2024-01-10,2024,1,10,Wednesday,False,Jakarta,JKT-03,Takeaway,Regular,Original,None,Cash,Cloudy,34.0,2,23100.0,,0.0,23100.0,0,46200.0,4.7
TX002477,2024-01-10 17:04:47,2024-01-10,2024,1,10,Wednesday,False,Bandung,BDG-03,Takeaway,Regular,Original,ExtraCoconut,Debit,Cloudy,22.8,1,26000.0,APP5,0.05,24700.0,0,24700.0,5.0
TX009298,2024-01-10 18:29:29,2024-01-10,2024,1,10,Wednesday,False,Bandung,BDG-04,Dine-in,Small,Original,None,Credit,Rain,21.7,1,18000.0,,0.0,18000.0,0,18000.0,3.7
TX009494,2024-01-10 21:24:22,2024-01-10,2024,1,10,Wednesday,False,Jakarta,JKT-02,Takeaway,Large,Special,None,GoPay,Cloudy,27.8,2,30400.0,,0.0,30400.0,0,60800.0,
TX009258,2024-01-11 09:45:23,2024-01-11,2024,1,11,Thursday,False,Denpasar,DPS-02,Delivery,Regular,Special,ExtraJackfruit,Credit,Cloudy,30.5,1,31000.0,,0.0,31000.0,10000,41000.0,
TX008699,2024-01-11 10:08:55,2024-01-11,2024,1,11,Thursday,False,Denpasar,DPS-01,Dine-in,Regular,LessSugar,None,OVO,Cloudy,28.3,1,23800.0,,0.0,23800.0,0,23800.0,4.6
TX007847,2024-01-11 10:44:17,2024-01-11,2024,1,11,Thursday,False,Jakarta,JKT-07,Online-App,Regular,Original,None,Credit,Sunny,34.8,3,23100.0,B2G1,0.33,15500.0,10000,56500.0,
TX002663,2024-01-11 11:44:25,2024-01-11,2024,1,11,Thursday,False,Medan,MDN-02,Delivery,Regular,Special,ExtraCoconut,GoPay,Rain,30.0,1,29500.0,,0.0,29500.0,8000,37500.0,
TX004799,2024-01-11 12:12:52,2024-01-11,2024,1,11,Thursday,False,Surabaya,SBY-02,Online-App,Large,Original,None,Debit,Rain,34.1,1,26800.0,,0.0,26800.0,10000,36800.0,
TX008296,2024-01-11 12:51:54,2024-01-11,2024,1,11,Thursday,False,Bandung,BDG-04,Dine-in,Large,Original,None,OVO,Sunny,27.8,1,26000.0,,0.0,26000.0,0,26000.0,3.3
TX003828,2024-01-11 13:18:23,2024-01-11,2024,1,11,Thursday,False,Medan,MDN-03,Dine-in,Small,Original,None,Cash,Cloudy,32.0,1,18400.0,,0.0,18400.0,0,18400.0,
TX005432,2024-01-11 13:25:34,2024-01-11,2024,1,11,Thursday,False,Medan,MDN-01,Takeaway,Regular,Original,None,GoPay,Sunny,33.3,2,22400.0,RAINY15,0.15,19000.0,0,38000.0,4.1
TX005844,2024-01-11 13:44:16,2024-01-11,2024,1,11,Thursday,False,Denpasar,DPS-01,Takeaway,Regular,Durian,None,ShopeePay,Sunny,34.6,1,30200.0,,0.0,30200.0,0,30200.0,
TX006317,2024-01-11 14:24:46,2024-01-11,2024,1,11,Thursday,False,Bandung,BDG-01,Takeaway,Large,Special,None,Debit,Rain,23.7,1,29000.0,,0.0,29000.0,0,29000.0,4.6
TX005829,2024-01-11 16:21:44,2024-01-11,2024,1,11,Thursday,False,Jakarta,JKT-07,Dine-in,Small,Original,ExtraJackfruit,QRIS,Rain,29.3,1,22900.0,,0.0,22900.0,0,22900.0,4.5
TX004586,2024-01-11 16:31:33,2024-01-11,2024,1,11,Thursday,False,Surabaya,SBY-02,Takeaway,Regular,Original,None,OVO,Cloudy,37.0,4,22700.0,,0.0,22700.0,0,90800.0,3.8
TX005272,2024-01-11 16:54:27,2024-01-11,2024,1,11,Thursday,False,Medan,MDN-02,Takeaway,Regular,Original,None,Cash,Rain,29.4,1,22400.0,,0.0,22400.0,0,22400.0,
TX006660,2024-01-11 17:01:04,2024-01-11,2024,1,11,Thursday,False,Denpasar,DPS-02,Takeaway,Regular,Original,None,ShopeePay,Sunny,33.2,1,23800.0,APP5,0.05,22600.0,0,22600.0,
TX003879,2024-01-11 17:39:01,2024-01-11,2024,1,11,Thursday,False,Denpasar,DPS-02,Online-App,Large,LessSugar,None,ShopeePay,Rain,28.5,1,28100.0,,0.0,28100.0,10000,38100.0,
TX008789,2024-01-11 19:22:39,2024-01-11,2024,1,11,Thursday,False,Surabaya,SBY-05,Delivery,Large,Original,None,Cash,Sunny,35.6,1,26800.0,,0.0,26800.0,10000,36800.0,
TX002873,2024-01-12 10:22:10,2024-01-12,2024,1,12,Friday,False,Jakarta,JKT-03,Dine-in,Regular,Original,None,OVO,Sunny,31.7,2,23100.0,,0.0,23100.0,0,46200.0,4.1
TX006991,2024-01-12 11:58:18,2024-01-12,2024,1,12,Friday,False,Jakarta,JKT-09,Delivery,Regular,LessSugar,ExtraAvocado,OVO,Rain,27.8,1,28100.0,,0.0,28100.0,14000,42100.0,
TX001169,2024-01-12 12:02:56,2024-01-12,2024,1,12,Friday,False,Surabaya,SBY-06,Online-App,Small,LessSugar,ExtraAvocado,OVO,Cloudy,36.8,3,23500.0,,0.0,23500.0,10000,80500.0,
TX002863,2024-01-12 12:19:11,2024-01-12,2024,1,12,Friday,False,Jakarta,JKT-03,Dine-in,Small,Original,None,OVO,Cloudy,30.9,1,18900.0,,0.0,18900.0,0,18900.0,
TX005007,2024-01-12 12:19:21,2024-01-12,2024,1,12,Friday,False,Bandung,BDG-04,Delivery,Regular,LessSugar,None,QRIS,Sunny,24.7,3,22000.0,,0.0,22000.0,10000,76000.0,
TX004178,2024-01-12 12:42:33,2024-01-12,2024,1,12,Friday,False,Jakarta,JKT-10,Takeaway,Small,LessSugar,ExtraAvocado,GoPay,Rain,29.5,1,23900.0,,0.0,23900.0,0,23900.0,
TX007339,2024-01-12 13:57:40,2024-01-12,2024,1,12,Friday,False,Jakarta,JKT-10,Takeaway,Small,Special,None,Cash,Rain,31.1,1,21000.0,,0.0,21000.0,0,21000.0,3.9
TX003918,2024-01-12 14:14:06,2024-01-12,2024,1,12,Friday,False,Medan,MDN-03,Takeaway,Large,Original,ExtraJackfruit,GoPay,Rain,34.1,3,30500.0,,0.0,30500.0,0,91500.0,
TX002748,2024-01-12 14:15:09,2024-01-12,2024,1,12,Friday,False,Medan,MDN-01,Takeaway,Regular,LessSugar,None,OVO,Rain,28.7,2,22400.0,,0.0,22400.0,0,44800.0,4.0
TX009020,2024-01-12 14:35:49,2024-01-12,2024,1,12,Friday,False,Bandung,BDG-03,Delivery,Large,Original,ExtraCoconut,GoPay,Rain,22.3,2,30000.0,,0.0,30000.0,8000,68000.0,
TX008514,2024-01-12 14:39:54,2024-01-12,2024,1,12,Friday,False,Jakarta,JKT-09,Online-App,Regular,Original,None,ShopeePay,Cloudy,35.5,1,23100.0,,0.0,23100.0,10000,33100.0,
TX001640,2024-01-12 14:56:46,2024-01-12,2024,1,12,Friday,False,Surabaya,SBY-05,Takeaway,Regular,Special,None,OVO,Sunny,36.2,1,25800.0,,0.0,25800.0,0,25800.0,4.1
TX009182,2024-01-12 14:59:47,2024-01-12,2024,1,12,Friday,False,Bandung,BDG-05,Takeaway,Regular,LessSugar,ExtraAvocado,Cash,Sunny,23.5,1,27000.0,,0.0,27000.0,0,27000.0,
TX004759,2024-01-12 15:21:55,2024-01-12,2024,1,12,Friday,False,Surabaya,SBY-06,Takeaway,Regular,Original,None,Cash,Sunny,33.9,1,22700.0,,0.0,22700.0,0,22700.0,
TX006902,2024-01-12 16:06:45,2024-01-12,2024,1,12,Friday,False,Jakarta,JKT-04,Takeaway,Large,Original,None,Credit,Rain,30.0,1,27300.0,RAINY15,0.15,23200.0,0,23200.0,4.6
TX001300,2024-01-12 16:17:05,2024-01-12,2024,1,12,Friday,False,Jakarta,JKT-10,Online-App,Regular,Original,None,OVO,Rain,29.8,2,23100.0,RAINY15,0.15,19600.0,12000,51200.0,
TX005243,2024-01-12 16:43:19,2024-01-12,2024,1,12,Friday,False,Jakarta,JKT-03,Dine-in,Small,Original,None,Debit,Rain,27.4,1,18900.0,,0.0,18900.0,0,18900.0,4.7
TX007114,2024-01-12 18:53:23,2024-01-12,2024,1,12,Friday,False,Denpasar,DPS-02,Dine-in,Small,Original,None,GoPay,Rain,32.4,1,19400.0,,0.0,19400.0,0,19400.0,4.1
TX009564,2024-01-12 19:02:31,2024-01-12,2024,1,12,Friday,False,Surabaya,SBY-06,Takeaway,Regular,Original,ExtraAvocado,QRIS,Rain,29.9,1,27700.0,,0.0,27700.0,0,27700.0,
TX005191,2024-01-12 19:03:03,2024-01-12,2024,1,12,Friday,False,Jakarta,JKT-10,Takeaway,Regular,Special,ExtraJackfruit,QRIS,Cloudy,34.4,2,30200.0,,0.0,30200.0,0,60400.0,
TX002677,2024-01-12 19:04:01,2024-01-12,2024,1,12,Friday,False,Surabaya,SBY-03,Dine-in,Regular,Original,None,ShopeePay,Cloudy,30.1,1,22700.0,,0.0,22700.0,0,22700.0,
TX000435,2024-01-12 19:16:34,2024-01-12,2024,1,12,Friday,False,Denpasar,DPS-02,Online-App,Small,LessSugar,ExtraCoconut,OVO,Rain,25.5,1,23400.0,RAINY15,0.15,19900.0,10000,29900.0,
TX007827,2024-01-13 12:17:16,2024-01-13,2024,1,13,Saturday,True,Bandung,BDG-04,Dine-in,Large,Durian,ExtraCoconut,QRIS,Rain,21.5,2,37000.0,RAINY15,0.15,31400.0,0,62800.0,
TX001510,2024-01-13 12:28:14,2024-01-13,2024,1,13,Saturday,True,Surabaya,SBY-04,Online-App,Large,Special,ExtraJackfruit,Debit,Rain,35.1,2,33900.0,WEEKEND10,0.1,30500.0,14000,75000.0,
TX008692,2024-01-13 12:38:25,2024-01-13,2024,1,13,Saturday,True,Jakarta,JKT-01,Takeaway,Regular,LessSugar,ExtraAvocado,Cash,Rain,28.1,2,28100.0,,0.0,28100.0,0,56200.0,
TX002973,2024-01-13 12:43:59,2024-01-13,2024,1,13,Saturday,True,Jakarta,JKT-05,Dine-in,Regular,Original,ExtraCoconut,Cash,Cloudy,28.3,3,27100.0,WEEKEND10,0.1,24400.0,0,73200.0,
TX005935,2024-01-13 14:11:25,2024-01-13,2024,1,13,Saturday,True,Denpasar,DPS-02,Delivery,Regular,Original,None,OVO,Cloudy,29.1,2,23800.0,,0.0,23800.0,10000,57600.0,
TX007913,2024-01-13 14:37:26,2024-01-13,2024,1,13,Saturday,True,Jakarta,JKT-03,Delivery,Regular,Durian,ExtraJackfruit,QRIS,Rain,29.0,2,33400.0,WEEKEND10,0.1,30100.0,14000,74200.0,
TX008218,2024-01-13 16:03:26,2024-01-13,2024,1,13,Saturday,True,Denpasar,DPS-03,Dine-in,Regular,Special,None,GoPay,Rain,29.9,3,27000.0,WEEKEND10,0.1,24300.0,0,72900.0,3.8
TX007370,2024-01-13 16:47:38,2024-01-13,2024,1,13,Saturday,True,Bandung,BDG-02,Dine-in,Small,Special,None,OVO,Sunny,27.8,1,20000.0,,0.0,20000.0,0,20000.0,
TX000920,2024-01-13 16:48:01,2024-01-13,2024,1,13,Saturday,True,Surabaya,SBY-05,Delivery,Regular,Original,CheeseFoam,GoPay,Cloudy,32.4,3,28700.0,,0.0,28700.0,10000,96100.0,
TX000445,2024-01-13 16:51:03,2024-01-13,2024,1,13,Saturday,True,Denpasar,DPS-01,Online-App,Large,Original,None,QRIS,Cloudy,29.0,1,28100.0,WEEKEND10,0.1,25300.0,10000,35300.0,
TX000239,2024-01-13 16:53:25,2024-01-13,2024,1,13,Saturday,True,Denpasar,DPS-02,Dine-in,Large,Special,None,QRIS,Rain,36.4,1,31300.0,,0.0,31300.0,0,31300.0,4.2
TX000493,2024-01-13 18:06:41,2024-01-13,2024,1,13,Saturday,True,Surabaya,SBY-02,Delivery,Regular,Original,None,GoPay,Rain,31.7,3,22700.0,RAINY15,0.15,19300.0,10000,67900.0,
TX001936,2024-01-13 19:11:54,2024-01-13,2024,1,13,Saturday,True,Jakarta,JKT-08,Takeaway,Regular,Special,None,Cash,Sunny,33.4,1,26200.0,,0.0,26200.0,0,26200.0,5.0
TX002315,2024-01-13 20:11:08,2024-01-13,2024,1,13,Saturday,True,Jakarta,JKT-06,Takeaway,Regular,Original,ExtraAvocado,Cash,Rain,29.5,1,28100.0,,0.0,28100.0,0,28100.0,4.3
TX004542,2024-01-13 20:52:00,2024-01-13,2024,1,13,Saturday,True,Denpasar,DPS-03,Takeaway,Regular,Original,None,QRIS,Cloudy,30.8,3,23800.0,,0.0,23800.0,0,71400.0,3.7
TX008667,2024-01-14 09:44:32,2024-01-14,2024,1,14,Sunday,True,Jakarta,JKT-07,Dine-in,Regular,Original,None,QRIS,Cloudy,34.2,2,23100.0,,0.0,23100.0,0,46200.0,4.6
TX002485,2024-01-14 10:38:38,2024-01-14,2024,1,14,Sunday,True,Denpasar,DPS-03,Takeaway,Large,Original,None,Cash,Rain,29.0,3,28100.0,,0.0,28100.0,0,84300.0,4.4
TX007465,2024-01-14 10:46:35,2024-01-14,2024,1,14,Sunday,True,Jakarta,JKT-08,Dine-in,Regular,Original,None,GoPay,Rain,31.2,1,23100.0,WEEKEND10,0.1,20800.0,0,20800.0,
TX004026,2024-01-14 10:54:41,2024-01-14,2024,1,14,Sunday,True,Surabaya,SBY-05,Takeaway,Large,Original,None,QRIS,Sunny,39.2,2,26800.0,,0.0,26800.0,0,53600.0,4.6
TX009247,2024-01-14 12:08:12,2024-01-14,2024,1,14,Sunday,True,Jakarta,JKT-10,Dine-in,Regular,Original,None,QRIS,Sunny,35.6,2,23100.0,,0.0,23100.0,0,46200.0,3.5
TX008934,2024-01-14 13:34:11,2024-01-14,2024,1,14,Sunday,True,Surabaya,SBY-02,Dine-in,Regular,Original,None,Cash,Rain,31.4,1,22700.0,,0.0,22700.0,0,22700.0,5.0
TX006368,2024-01-14 14:57:46,2024-01-14,2024,1,14,Sunday,True,Jakarta,JKT-03,Dine-in,Regular,Original,None,Credit,Sunny,31.9,2,23100.0,,0.0,23100.0,0,46200.0,3.6
TX001137,2024-01-14 15:01:40,2024-01-14,2024,1,14,Sunday,True,Medan,MDN-01,Dine-in,Regular,Original,None,Cash,Rain,32.2,5,22400.0,B2G1,0.33,15000.0,0,75000.0,4.5
TX001778,2024-01-14 15:38:52,2024-01-14,2024,1,14,Sunday,True,Bandung,BDG-02,Dine-in,Regular,Original,None,Debit,Rain,23.4,2,22000.0,,0.0,22000.0,0,44000.0,4.8
TX005295,2024-01-14 16:14:21,2024-01-14,2024,1,14,Sunday,True,Bandung,BDG-04,Online-App,Regular,Original,ExtraCoconut,QRIS,Rain,23.2,1,26000.0,RAINY15,0.15,22100.0,8000,30100.0,
TX002550,2024-01-14 16:24:36,2024-01-14,2024,1,14,Sunday,True,Denpasar,DPS-03,Takeaway,Regular,Original,None,OVO,Rain,27.5,1,23800.0,,0.0,23800.0,0,23800.0,
TX008018,2024-01-14 16:59:22,2024-01-14,2024,1,14,Sunday,True,Jakarta,JKT-08,Takeaway,Regular,Original,None,ShopeePay,Sunny,32.3,1,23100.0,WEEKEND10,0.1,20800.0,0,20800.0,3.9
TX007437,2024-01-14 17:17:51,2024-01-14,2024,1,14,Sunday,True,Surabaya,SBY-02,Dine-in,Large,LessSugar,None,OVO,Sunny,34.8,1,26800.0,,0.0,26800.0,0,26800.0,3.8
TX005631,2024-01-14 17:20:28,2024-01-14,2024,1,14,Sunday,True,Surabaya,SBY-06,Online-App,Regular,Special,ExtraCoconut,GoPay,Sunny,35.5,3,29800.0,,0.0,29800.0,10000,99400.0,
TX002461,2024-01-14 18:14:31,2024-01-14,2024,1,14,Sunday,True,Jakarta,JKT-02,Delivery,Regular,Original,ExtraCoconut,GoPay,Rain,31.2,1,27100.0,,0.0,27100.0,12000,39100.0,
TX003455,2024-01-14 19:41:07,2024-01-14,2024,1,14,Sunday,True,Denpasar,DPS-03,Dine-in,Regular,Original,None,OVO,Sunny,32.2,1,23800.0,,0.0,23800.0,0,23800.0,4.6
TX008394,2024-01-14 20:12:26,2024-01-14,2024,1,14,Sunday,True,Jakarta,JKT-03,Takeaway,Regular,Special,CheeseFoam,QRIS,Sunny,33.7,1,32200.0,WEEKEND10,0.1,29000.0,0,29000.0,4.9
TX009357,2024-01-15 11:01:50,2024-01-15,2024,1,15,Monday,False,Jakarta,JKT-06,Takeaway,Small,Durian,ExtraAvocado,Debit,Cloudy,32.5,1,29200.0,,0.0,29200.0,0,29200.0,4.9
TX008482,2024-01-15 12:50:27,2024-01-15,2024,1,15,Monday,False,Jakarta,JKT-05,Dine-in,Regular,Special,None,Cash,Sunny,32.6,1,26200.0,,0.0,26200.0,0,26200.0,
TX000693,2024-01-15 14:01:48,2024-01-15,2024,1,15,Monday,False,Bandung,BDG-05,Online-App,Small,Durian,ExtraCoconut,GoPay,Cloudy,24.5,1,27000.0,,0.0,27000.0,8000,35000.0,
TX007036,2024-01-15 14:03:28,2024-01-15,2024,1,15,Monday,False,Jakarta,JKT-02,Takeaway,Regular,LessSugar,CheeseFoam,GoPay,Rain,31.5,1,29100.0,,0.0,29100.0,0,29100.0,4.4
TX002920,2024-01-15 14:10:53,2024-01-15,2024,1,15,Monday,False,Bandung,BDG-01,Takeaway,Large,Original,ExtraJackfruit,GoPay,Sunny,27.8,1,30000.0,,0.0,30000.0,0,30000.0,
TX000956,2024-01-15 14:40:43,2024-01-15,2024,1,15,Monday,False,Denpasar,DPS-02,Dine-in,Large,Special,None,QRIS,Cloudy,29.3,1,31300.0,,0.0,31300.0,0,31300.0,3.8
TX002168,2024-01-15 15:04:41,2024-01-15,2024,1,15,Monday,False,Bandung,BDG-04,Takeaway,Regular,Special,None,OVO,Rain,23.0,1,25000.0,,0.0,25000.0,0,25000.0,4.9
TX003274,2024-01-15 15:30:44,2024-01-15,2024,1,15,Monday,False,Medan,MDN-03,Dine-in,Small,LessSugar,None,Debit,Sunny,34.6,1,18400.0,,0.0,18400.0,0,18400.0,4.7
TX001508,2024-01-15 16:01:01,2024-01-15,2024,1,15,Monday,False,Surabaya,SBY-04,Dine-in,Small,Special,None,ShopeePay,Cloudy,34.2,4,20600.0,,0.0,20600.0,0,82400.0,
TX008465,2024-01-15 18:53:39,2024-01-15,2024,1,15,Monday,False,Bandung,BDG-05,Dine-in,Regular,Original,ExtraAvocado,Cash,Rain,24.0,1,27000.0,,0.0,27000.0,0,27000.0,4.9
TX009690,2024-01-15 19:56:25,2024-01-15,2024,1,15,Monday,False,Jakarta,JKT-08,Takeaway,Large,Original,ExtraCoconut,OVO,Cloudy,31.4,1,31300.0,,0.0,31300.0,0,31300.0,4.4
TX007578,2024-01-15 20:19:55,2024-01-15,2024,1,15,Monday,False,Denpasar,DPS-02,Dine-in,Regular,LessSugar,None,Cash,Rain,32.2,1,23800.0,RAINY15,0.15,20200.0,0,20200.0,4.9
TX000093,2024-01-15 21:51:43,2024-01-15,2024,1,15,Monday,False,Denpasar,DPS-03,Takeaway,Regular,Original,None,OVO,Cloudy,30.2,4,23800.0,,0.0,23800.0,0,95200.0,4.7
TX008869,2024-01-16 10:09:53,2024-01-16,2024,1,16,Tuesday,False,Jakarta,JKT-04,Online-App,Regular,LessSugar,None,QRIS,Rain,29.5,1,23100.0,,0.0,23100.0,10000,33100.0,
TX000776,2024-01-16 11:09:40,2024-01-16,2024,1,16,Tuesday,False,Surabaya,SBY-02,Online-App,Regular,Original,None,Cash,Rain,34.5,1,22700.0,,0.0,22700.0,12000,34700.0,
